Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,US01,JP01,09-04-2019,222.26,5000,2013917
M,North America,US01,JP01,17-06-2019,222.26,5000,2013917
M,North America,US01,JP01,19-07-2019,222.26,5000,2013917
M,North America,US01,JP01,10-09-2019,222.26,5000,2013917
M,North America,US01,201437,11-07-2018,2100.131,1003,2007706
M,North America,US01,201437,24-01-2022,2100.131,1003,2007706
M,North America,US01,201437,21-02-2022,2100.131,1003,2007706
M,North America,US01,201437,07-06-2022,2100.131,1003,2007706
M,North America,US01,201437,15-07-2022,2100.131,1003,2007706
M,North America,US01,200493,04-03-2022,2100.131,1002,2007706
M,North America,US01,JP01,25-06-2018,689.46,5000,2007850
M,North America,US01,JP01,22-02-2019,4218.4,5000,2017907
M,North America,US01,JP01,08-03-2019,4218.4,5000,2017907
M,North America,US01,201437,08-03-2018,3150.197,1003,2007706
M,North America,US01,201437,24-05-2018,3150.198,1003,2007706
M,North America,US01,JP01,14-12-2018,3163.8,5000,2017907
M,North America,US01,JP01,05-07-2019,5273,5000,2017907
M,North America,US01,201437,05-03-2018,5919.375,1004,2015497
M,North America,US01,JP01,08-06-2018,1034.19,5000,2007850
M,North America,US01,JP01,26-04-2019,1034.19,5000,2007850
M,North America,US01,201437,16-04-2018,8890.4,1003,2014652
M,North America,US01,201437,11-06-2018,8890.4,1003,2014652
M,North America,US01,201437,14-01-2022,7892.5,1003,2015497
M,North America,US01,JP01,26-08-2019,1378.92,5000,2007850
M,North America,US01,JP01,10-09-2019,8436.8,5000,2017907
M,North America,US01,201437,16-02-2022,8879.063,1003,2015497
M,North America,US01,JP01,08-01-2020,13462.611,5000,2007934
M,North America,US01,JP01,19-11-2018,17309.07,5000,2007934
M,North America,US01,200493,13-06-2018,550,1002,2020143
M,North America,US01,201437,23-09-2022,2100.131,1003,2007706
M,North America,US01,201438,16-10-2017,1050.066,1003,2013926
M,North America,US01,201438,09-11-2017,1050.066,1003,2013926
M,North America,US01,201438,12-02-2018,1050.066,1003,2013926
M,North America,US01,201397,25-11-2015,861.825,1003,2007765
M,North America,US01,201397,09-02-2016,1111.3,1003,2014652
M,North America,US01,201397,12-06-2017,1000.17,1003,2016581
M,North America,US01,201438,27-06-2017,1050.066,1003,2013926
M,North America,US01,201438,07-08-2017,1050.066,1003,2013926
M,North America,US01,201438,05-09-2017,1050.066,1003,2013926
M,North America,US01,201225,18-09-2017,256.279,2013,2007029
M,North America,US01,201225,19-10-2017,1258.718,2013,2007144
M,North America,US01,201225,15-12-2017,256.279,2013,2007029
M,North America,US01,201225,03-01-2018,1258.718,2013,2007144
M,North America,US01,201225,30-01-2018,251.744,2013,2007144
M,North America,US01,201225,16-11-2015,1258.718,2013,2007144
M,North America,US01,201225,25-03-2016,251.744,2013,2007144
M,North America,US01,201225,11-05-2016,251.744,2013,2007144
M,North America,US01,201225,20-06-2016,1258.718,2013,2007144
M,North America,US01,201225,15-07-2016,251.744,2013,2007144
M,North America,US01,201225,16-08-2016,1258.718,2013,2007144
M,North America,US01,201225,12-09-2016,256.279,2013,2007029
M,North America,US01,201225,30-11-2016,251.744,2013,2007144
M,North America,US01,201225,13-01-2017,1258.718,2013,2007144
M,North America,US01,201225,18-05-2017,228.61,2013,2012009
M,North America,US01,201225,18-05-2017,1258.718,2013,2007144
M,North America,US01,201225,01-06-2017,228.61,2013,2012009
M,North America,US01,200432,11-12-2017,986.563,1001,2015497
M,North America,US01,200432,25-04-2017,986.563,1001,2015497
M,North America,US01,201438,22-01-2018,2100.132,1003,2013926
M,North America,US01,201438,13-11-2015,2100.131,1003,2013926
M,North America,US01,201438,20-11-2015,2100.132,1003,2013926
M,North America,US01,201438,11-01-2016,2100.132,1003,2013926
M,North America,US01,201438,15-01-2016,2100.131,1003,2013926
M,North America,US01,201438,23-03-2016,2100.131,1003,2013926
M,North America,US01,201438,19-12-2016,2100.131,1003,2013926
M,North America,US01,201438,27-01-2017,2100.131,1003,2013926
M,North America,US01,201438,10-03-2017,2100.131,1003,2013926
M,North America,US01,201438,11-05-2017,2100.131,1003,2013926
M,North America,US01,201438,08-06-2017,2100.131,1003,2013926
M,North America,US01,201225,18-09-2017,503.487,2013,2007144
M,North America,US01,201225,16-10-2017,512.558,2013,2007029
M,North America,US01,201225,15-12-2017,503.487,2013,2007144
M,North America,US01,201225,03-01-2018,503.487,2013,2007144
M,North America,US01,201225,24-09-2015,503.487,2013,2007144
M,North America,US01,201225,28-09-2015,503.487,2013,2007144
M,North America,US01,201225,30-10-2015,512.559,2013,2007029
M,North America,US01,201225,16-11-2015,519.816,2013,2016827
M,North America,US01,201225,24-11-2015,503.488,2013,2007144
M,North America,US01,201225,17-02-2016,519.816,2013,2016827
M,North America,US01,201225,25-03-2016,512.559,2013,2007029
M,North America,US01,201225,11-05-2016,512.559,2013,2007029
M,North America,US01,201225,20-06-2016,519.816,2013,2016827
M,North America,US01,201225,08-08-2016,512.559,2013,2007029
M,North America,US01,201225,08-08-2016,519.816,2013,2016827
M,North America,US01,201225,12-09-2016,519.816,2013,2016827
M,North America,US01,201225,11-10-2016,512.558,2013,2007029
M,North America,US01,201225,11-10-2016,503.487,2013,2007144
M,North America,US01,201225,11-10-2016,519.816,2013,2016827
M,North America,US01,201225,04-01-2017,512.558,2013,2007029
M,North America,US01,201225,04-01-2017,503.487,2013,2007144
M,North America,US01,201225,13-02-2017,503.487,2013,2007144
M,North America,US01,201225,27-02-2017,503.487,2013,2007144
M,North America,US01,201225,03-04-2017,512.559,2013,2007029
M,North America,US01,201225,18-05-2017,512.559,2013,2007029
M,North America,US01,201225,07-07-2017,512.559,2013,2007029
M,North America,US01,201225,07-07-2017,519.816,2013,2016827
M,North America,US01,201225,28-08-2017,512.559,2013,2007029
M,North America,US01,200432,12-01-2016,2585.474,1002,2013147
M,North America,US01,200009,28-12-2017,1973.126,1001,2015497
M,North America,US01,201438,11-03-2016,2100.132,1003,2013926
M,North America,US01,201397,26-09-2017,4263.765,1003,2019463
M,North America,US01,201397,27-10-2017,4263.765,1003,2020322
M,North America,US01,201397,30-10-2017,4127.688,1003,2019123
M,North America,US01,201438,27-11-2017,4263.765,1003,2019463
M,North America,US01,201397,05-12-2017,4127.688,1003,2019123
M,North America,US01,201397,19-12-2017,4263.765,1003,2019463
M,North America,US01,201397,02-03-2018,4263.765,1003,2019463
M,North America,US01,201397,13-10-2015,4127.688,1003,2019123
M,North America,US01,201397,19-10-2015,4127.688,1003,2019123
M,North America,US01,201397,04-11-2015,4127.688,1003,2019123
M,North America,US01,201397,18-01-2016,4127.688,1003,2019123
M,North America,US01,201397,26-01-2016,4127.688,1003,2019123
M,North America,US01,201397,02-02-2016,4127.688,1003,2019123
M,North America,US01,201397,21-04-2016,4127.688,1003,2019123
M,North America,US01,201397,22-08-2016,4127.688,1003,2019123
M,North America,US01,201397,23-08-2016,4127.688,1003,2019123
M,North America,US01,201397,25-08-2016,4127.688,1003,2019123
M,North America,US01,201438,29-08-2016,4263.765,1003,2019463
M,North America,US01,201438,06-10-2016,3447.299,1003,2007765
M,North America,US01,201438,07-10-2016,4263.764,1003,2020322
M,North America,US01,201438,22-11-2016,4263.765,1003,2019463
M,North America,US01,201438,13-12-2016,4263.765,1003,2019463
M,North America,US01,201438,04-04-2017,4263.765,1003,2019463
M,North America,US01,201397,23-05-2017,4263.765,1003,2019463
M,North America,US01,201397,01-06-2017,4127.688,1003,2019123
M,North America,US01,201397,07-06-2017,4127.688,1003,2019123
M,North America,US01,201397,30-06-2017,4127.688,1003,2019123
M,North America,US01,201397,25-08-2017,4263.765,1003,2019463
M,North America,US01,201438,28-09-2017,3991.609,1003,2002945
M,North America,US01,201438,28-09-2015,4200.262,1003,2013926
M,North America,US01,201438,09-06-2016,4200.263,1003,2013926
M,North America,US01,201438,27-06-2016,4263.765,1003,2019183
M,North America,US01,201438,30-08-2016,4200.262,1003,2013926
M,North America,US01,201438,18-11-2016,4200.262,1003,2013926
M,North America,US01,201438,04-04-2017,4200.262,1003,2013926
M,North America,US01,201225,12-10-2017,1039.632,2013,2016827
M,North America,US01,201225,13-11-2017,1039.632,2013,2016827
M,North America,US01,201225,30-10-2015,1039.632,2013,2016827
M,North America,US01,201225,24-11-2015,1039.633,2013,2016827
M,North America,US01,201225,20-01-2016,1039.633,2013,2016827
M,North America,US01,201225,20-06-2016,1006.974,2013,2007144
M,North America,US01,201225,04-01-2017,1039.633,2013,2016827
M,North America,US01,201225,13-02-2017,1039.632,2013,2016827
M,North America,US01,201225,03-04-2017,1039.632,2013,2016827
M,North America,US01,201225,18-05-2017,1006.974,2013,2007144
M,North America,US01,201225,21-07-2017,1039.632,2013,2016827
M,North America,US01,201225,29-08-2017,1039.632,2013,2016827
M,North America,US01,201397,20-10-2017,4263.765,1003,2020322
M,North America,US01,201438,16-10-2017,3197.824,1003,2019463
M,North America,US01,201397,04-11-2015,3197.824,1003,2019463
M,North America,US01,201438,15-01-2016,3197.824,1003,2019463
M,North America,US01,201438,16-05-2016,3197.824,1003,2019183
M,North America,US01,201438,30-06-2016,3197.823,1003,2019463
M,North America,US01,201438,14-07-2016,3197.824,1003,2019183
M,North America,US01,201438,25-07-2016,3197.824,1003,2019183
M,North America,US01,201438,12-08-2016,3197.824,1003,2019183
M,North America,US01,201438,12-08-2016,3197.824,1003,2019183
M,North America,US01,201438,19-08-2016,3197.824,1003,2019183
M,North America,US01,201438,27-06-2017,3197.824,1003,2019463
M,North America,US01,201438,24-07-2017,3197.824,1003,2019463
M,North America,US01,201438,22-08-2017,3197.824,1003,2019463
M,North America,US01,201225,16-10-2017,779.724,2013,2016827
M,North America,US01,201225,19-10-2017,755.231,2013,2007144
M,North America,US01,201225,16-11-2015,755.231,2013,2007144
M,North America,US01,201225,20-01-2016,768.838,2013,2007029
M,North America,US01,201225,20-01-2016,755.231,2013,2007144
M,North America,US01,201225,01-06-2016,768.838,2013,2007029
M,North America,US01,201225,27-10-2016,779.725,2013,2016827
M,North America,US01,201225,13-01-2017,755.231,2013,2007144
M,North America,US01,201225,01-05-2017,779.725,2013,2016827
M,North America,US01,201225,25-08-2015,768.838,2013,2007029
M,North America,US01,200009,05-10-2017,20620.293,1001,2015497
M,North America,US01,200009,17-01-2016,20210.245,1001,2015497
M,North America,US01,200009,28-10-2015,40424.119,1001,2013147
M,North America,US01,200009,15-12-2015,19831.042,1001,2013147
M,North America,US01,200009,25-03-2016,19359.307,1001,2013147
M,North America,US01,201438,16-10-2017,5987.415,1003,2002945
M,North America,US01,201438,13-08-2015,6395.647,1003,2019463
M,North America,US01,201438,02-09-2015,5170.948,1003,2007765
M,North America,US01,201438,28-09-2015,6395.647,1003,2019463
M,North America,US01,201438,01-03-2016,6395.647,1003,2019463
M,North America,US01,201438,19-05-2016,5987.414,1003,2002945
M,North America,US01,201438,09-06-2016,5987.415,1003,2002945
M,North America,US01,201438,14-07-2016,6395.648,1003,2019463
M,North America,US01,201438,04-08-2016,5170.948,1003,2007765
M,North America,US01,201397,22-08-2016,6395.647,1003,2019463
M,North America,US01,201397,31-08-2016,6395.647,1003,2019463
M,North America,US01,201438,21-09-2016,6395.648,1003,2019183
M,North America,US01,201438,28-11-2016,5987.415,1003,2002945
M,North America,US01,201225,15-12-2017,1559.449,2013,2016827
M,North America,US01,201225,25-08-2015,1559.449,2013,2016827
M,North America,US01,201225,24-09-2015,1559.449,2013,2016827
M,North America,US01,201225,28-09-2015,1559.449,2013,2016827
M,North America,US01,201225,04-01-2016,1559.449,2013,2016827
M,North America,US01,201225,11-01-2016,1559.449,2013,2016827
M,North America,US01,201225,09-08-2017,1559.449,2013,2016827
M,North America,US01,201225,17-06-2020,1559.449,2013,2016827
M,North America,US01,201438,10-01-2018,5987.415,1003,2002945
M,North America,US01,201438,10-11-2016,4309.123,1003,2007765
M,North America,US01,201438,11-05-2017,5329.706,1003,2019463
M,North America,US01,201225,30-01-2018,1299.541,2013,2016827
M,North America,US01,201225,08-06-2016,1299.541,2013,2016827
M,North America,US01,201225,28-08-2017,1299.541,2013,2016827
M,North America,US01,201225,11-04-2016,2079.266,2013,2016827
M,North America,US01,201225,11-05-2016,2079.265,2013,2016827
M,North America,US01,201438,17-08-2015,7983.22,1003,2002945
M,North America,US01,201438,11-09-2015,7983.22,1003,2002945
M,North America,US01,201438,28-09-2015,7983.22,1003,2002945
M,North America,US01,201438,24-11-2015,7983.22,1003,2002945
M,North America,US01,201438,14-07-2016,7983.219,1003,2002945
M,North America,US01,201438,07-10-2016,7983.219,1003,2002945
M,North America,US01,201438,21-10-2016,8527.53,1003,2019183
M,North America,US01,201438,28-12-2016,8527.529,1003,2019463
M,North America,US01,201438,27-01-2017,7983.22,1003,2002945
M,North America,US01,200009,15-01-2016,-10341.895,1001,2013147
M,North America,US01,200009,20-08-2015,10341.895,1001,2013147
M,North America,US01,201438,11-03-2016,7983.219,1003,2002945
M,North America,US01,201438,11-03-2016,6894.598,1003,2007765
M,North America,US01,201438,02-11-2015,9979.024,1003,2002945
M,North America,US01,201438,18-12-2015,9979.024,1003,2002945
M,North America,US01,201438,20-01-2016,9979.024,1003,2002945
M,North America,US01,201438,18-02-2016,9979.024,1003,2002945
M,North America,US01,201438,15-04-2016,9979.024,1003,2002945
M,North America,US01,201438,31-08-2016,9979.025,1003,2002945
M,North America,US01,201438,17-04-2017,9979.025,1003,2002945
M,North America,US01,201225,25-03-2016,1819.358,2013,2016827
M,North America,US01,201438,18-04-2016,7461.588,1003,2019463
M,North America,US01,201225,20-06-2016,1819.357,2013,2016827
M,North America,US01,200009,26-05-2017,18146.855,1001,2015497
M,North America,US01,201225,15-07-2016,2858.99,2013,2016827
M,North America,US01,201225,01-06-2017,2858.99,2013,2016827
M,North America,US01,200009,27-01-2016,15540.062,1001,2013147
M,North America,US01,200009,29-02-2016,15648.924,1001,2013147
M,North America,US01,200009,20-07-2018,11343.883,1001,2015497
M,North America,US01,200432,27-04-2016,19504.456,1002,2013147
M,North America,US01,200432,25-09-2015,16828.263,1002,2013147
M,North America,US01,200432,30-09-2015,19513.528,1002,2013147
M,North America,US01,200432,27-01-2016,17281.855,1002,2013147
M,North America,US01,200009,11-04-2018,7261.101,1001,2015497
M,North America,US01,200432,31-08-2015,23577.712,1002,2020131
M,North America,US01,200009,15-10-2015,20422.98,1001,2015497
M,North America,US01,200009,06-06-2018,10210.356,1001,2015497
M,North America,US01,200432,15-08-2016,20438.856,1002,2013147
M,North America,US01,200009,04-05-2016,20665.652,1001,2013147
M,North America,US01,200009,02-09-2016,20919.663,1001,2013147
M,North America,US01,200009,05-10-2016,21173.675,1001,2013147
M,North America,US01,200009,13-12-2016,21082.956,1001,2013147
M,North America,US01,201438,08-03-2018,1050.066,1003,2013926
M,North America,US01,201438,16-03-2018,1050.066,1003,2013926
M,North America,US01,201438,30-04-2018,1050.066,1003,2013926
M,North America,US01,201438,12-05-2022,1020.582,1003,2014557
M,North America,US01,201438,15-06-2022,1020.582,1003,2014557
M,North America,US01,201438,08-07-2022,1020.582,1003,2014557
M,North America,US01,201225,16-04-2018,251.744,2013,2007144
M,North America,US01,200009,11-06-2018,-1000.17,1002,2020417
M,North America,US01,201225,08-10-2018,1258.718,2013,2007144
M,North America,US01,201225,06-11-2018,251.744,2013,2007144
M,North America,US01,201225,10-12-2018,251.744,2013,2007144
M,North America,US01,201225,31-12-2018,251.744,2013,2007144
M,North America,US01,201225,01-04-2019,251.744,2013,2007144
M,North America,US01,201225,20-05-2019,1258.718,2013,2007144
M,North America,US01,201225,11-07-2019,251.744,2013,2007144
M,North America,US01,201225,13-01-2020,1258.718,2013,2007144
M,North America,US01,201225,18-11-2020,1258.718,2013,2007144
M,North America,US01,201225,22-09-2021,1258.718,2013,2007144
M,North America,US01,200432,26-01-2022,1000.17,1002,2022278
M,North America,US01,201225,26-06-2018,228.61,2013,2012009
M,North America,US01,201225,21-02-2019,228.61,2013,2012009
M,North America,US01,201225,28-05-2019,228.61,2013,2012009
